,price,rent_price,area_m2,room_number,year,floor_number,features
169,599000.0,,60.0,3.0,2018.0,floor_3,"['monitoring / ochrona', 'balkon', 'piwnica', 'garaż/miejsce parkingowe', 'winda', 'pom. użytkowe']"
170,1190000.0,590.0,83.15,3.0,1928.0,ground_floor,"['monitoring / ochrona', 'piwnica', 'garaż/miejsce parkingowe', 'ogródek', 'pom. użytkowe']"
171,939000.0,500.0,69.0,3.0,1910.0,ground_floor,['garaż/miejsce parkingowe']
172,1430000.0,600.0,111.0,4.0,1913.0,floor_1,"['telewizja kablowa', 'internet', 'balkon', 'piwnica', 'oddzielna kuchnia', 'pom. użytkowe']"
173,1590000.0,,85.0,4.0,2022.0,floor_2,"['monitoring / ochrona', 'meble', 'balkon', 'piwnica', 'garaż/miejsce parkingowe', 'winda', 'pom. użytkowe']"
174,839000.0,,55.5,3.0,2014.0,floor_3,"['monitoring / ochrona', 'meble', 'balkon', 'piwnica', 'garaż/miejsce parkingowe', 'winda', 'pom. użytkowe']"
175,629000.0,360.0,23.0,1.0,2020.0,floor_4,"['monitoring / ochrona', 'meble', 'balkon', 'winda']"
176,426785.0,,50.21,3.0,2024.0,floor_1,"['telewizja kablowa', 'internet', 'telefon', 'drzwi / okna antywłamaniowe', 'domofon / wideofon', 'balkon', 'piwnica', 'garaż/miejsce parkingowe', 'ogródek', 'winda', 'pom. użytkowe']"
177,483384.0,,54.93,3.0,2024.0,ground_floor,"['telewizja kablowa', 'internet', 'telefon', 'drzwi / okna antywłamaniowe', 'domofon / wideofon', 'piwnica', 'garaż/miejsce parkingowe', 'ogródek', 'winda', 'pom. użytkowe']"
178,414900.0,450.0,57.0,3.0,2002.0,floor_1,"['telewizja kablowa', 'internet', 'telefon', 'domofon / wideofon', 'piekarnik', 'kuchenka', 'balkon', 'pom. użytkowe']"
179,476670.0,,57.73,4.0,2023.0,floor_4,"['telewizja kablowa', 'internet', 'telefon', 'drzwi / okna antywłamaniowe', 'teren zamknięty', 'domofon / wideofon', 'balkon', 'garaż/miejsce parkingowe', 'winda', 'pom. użytkowe']"
180,640000.0,,33.0,2.0,2022.0,floor_3,"['domofon / wideofon', 'monitoring / ochrona', 'winda']"
181,397750.0,,42.09,2.0,2024.0,ground_floor,"['telewizja kablowa', 'internet', 'telefon', 'drzwi / okna antywłamaniowe', 'domofon / wideofon', 'piwnica', 'garaż/miejsce parkingowe', 'ogródek', 'winda', 'pom. użytkowe']"
182,450000.0,700.0,46.0,2.0,1970.0,floor_8,"['balkon', 'garaż/miejsce parkingowe', 'winda', 'pom. użytkowe']"
183,,,57.79,3.0,2023.0,ground_floor,"['garaż/miejsce parkingowe', 'taras', 'winda']"
184,449000.0,400.0,40.52,2.0,2023.0,floor_1,"['balkon', 'garaż/miejsce parkingowe', 'winda', 'pom. użytkowe']"
185,469900.0,,35.74,2.0,2023.0,ground_floor,"['telewizja kablowa', 'internet', 'telefon', 'drzwi / okna antywłamaniowe', 'teren zamknięty', 'domofon / wideofon', 'monitoring / ochrona', 'garaż/miejsce parkingowe', 'ogródek', 'winda', 'taras', 'pom. użytkowe']"
186,,,53.55,3.0,2023.0,floor_1,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
187,,,82.31,4.0,2023.0,floor_1,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
188,363850.0,,36.21,2.0,2023.0,floor_1,"['telewizja kablowa', 'internet', 'telefon', 'drzwi / okna antywłamaniowe', 'teren zamknięty', 'domofon / wideofon', 'monitoring / ochrona', 'balkon', 'garaż/miejsce parkingowe', 'winda', 'pom. użytkowe']"
189,,,69.49,3.0,2025.0,floor_2,"['teren zamknięty', 'dwupoziomowe', 'balkon', 'winda']"
190,,,50.48,2.0,2025.0,floor_2,"['teren zamknięty', 'dwupoziomowe', 'balkon', 'winda']"
191,625000.0,600.0,62.22,3.0,2021.0,floor_1,"['zmywarka', 'lodówka', 'meble', 'piekarnik', 'kuchenka', 'balkon', 'garaż/miejsce parkingowe', 'winda', 'pom. użytkowe']"
192,910000.0,800.0,101.0,5.0,2004.0,floor_3,"['telewizja kablowa', 'internet', 'telefon', 'drzwi / okna antywłamaniowe', 'domofon / wideofon', 'zmywarka', 'lodówka', 'meble', 'piekarnik', 'kuchenka', 'balkon', 'piwnica', 'garaż/miejsce parkingowe', 'dwupoziomowe']"
193,580000.0,678.0,55.8,3.0,1990.0,floor_3,"['telewizja kablowa', 'internet', 'telefon', 'domofon / wideofon', 'piwnica']"
194,350000.0,340.0,31.17,1.0,2000.0,ground_floor,"['domofon / wideofon', 'balkon', 'piwnica']"
195,1115000.0,,83.2,4.0,2003.0,floor_6,"['balkon', 'piwnica', 'garaż/miejsce parkingowe', 'winda', 'taras']"
196,750000.0,,60.5,3.0,,floor_3,"['telewizja kablowa', 'internet', 'telefon', 'domofon / wideofon', 'balkon', 'piwnica', 'winda', 'oddzielna kuchnia']"
197,,,125.41,5.0,2022.0,floor_3,"['teren zamknięty', 'garaż/miejsce parkingowe', 'balkon', 'winda']"
198,424164.0,420.0,55.22,3.0,2022.0,floor_2,"['telewizja kablowa', 'internet', 'telefon', 'drzwi / okna antywłamaniowe', 'teren zamknięty', 'domofon / wideofon', 'monitoring / ochrona', 'balkon', 'piwnica', 'garaż/miejsce parkingowe', 'winda', 'pom. użytkowe']"
199,469000.0,500.0,49.6,2.0,1980.0,floor_4,"['balkon', 'piwnica']"
200,289000.0,350.0,25.0,1.0,2022.0,ground_floor,"['garaż/miejsce parkingowe', 'ogródek', 'winda', 'taras', 'pom. użytkowe']"
201,579000.0,850.0,82.88,4.0,1980.0,floor_4,"['domofon / wideofon', 'balkon', 'piwnica']"
202,285000.0,380.0,24.84,1.0,1970.0,ground_floor,"['telewizja kablowa', 'internet', 'domofon / wideofon', 'meble', 'piwnica', 'oddzielna kuchnia']"
203,725000.0,400.0,50.16,3.0,1900.0,ground_floor,"['piwnica', 'pom. użytkowe']"
204,995000.0,600.0,75.0,3.0,1953.0,floor_3,['piwnica']
205,848320.0,600.0,44.0,2.0,2021.0,floor_2,"['balkon', 'garaż/miejsce parkingowe', 'winda']"
206,669000.0,300.0,75.0,3.0,1956.0,floor_4,"['telewizja kablowa', 'internet', 'system alarmowy', 'domofon / wideofon']"
207,1150000.0,550.0,37.9,2.0,1950.0,ground_floor,"['system alarmowy', 'domofon / wideofon', 'monitoring / ochrona', 'meble', 'piwnica', 'garaż/miejsce parkingowe']"
208,1250000.0,560.0,80.5,4.0,1903.0,floor_3,['piwnica']
209,1320000.0,910.0,51.74,3.0,2016.0,floor_3,"['telewizja kablowa', 'internet', 'telefon', 'teren zamknięty', 'domofon / wideofon', 'monitoring / ochrona', 'meble', 'balkon', 'winda', 'pom. użytkowe']"
210,2200000.0,570.0,78.0,3.0,2019.0,floor_1,"['balkon', 'ogródek', 'winda', 'taras']"
211,870000.0,600.0,67.84,3.0,1996.0,floor_2,"['domofon / wideofon', 'balkon', 'piwnica', 'garaż/miejsce parkingowe']"
212,638000.0,550.0,58.0,2.0,1950.0,floor_1,"['garaż/miejsce parkingowe', 'pom. użytkowe']"
213,1399000.0,900.0,104.7,4.0,1910.0,floor_2,"['telewizja kablowa', 'internet', 'telefon', 'teren zamknięty', 'domofon / wideofon', 'piwnica']"
214,890000.0,400.0,100.0,5.0,1938.0,floor_2,['piwnica']
215,669000.0,800.0,50.0,3.0,1965.0,floor_4,"['telewizja kablowa', 'internet', 'telefon', 'teren zamknięty', 'domofon / wideofon', 'monitoring / ochrona', 'meble', 'balkon', 'piwnica', 'garaż/miejsce parkingowe']"
216,630000.0,,56.2,3.0,2023.0,floor_3,[]
217,483384.0,,54.93,3.0,2024.0,ground_floor,"['telewizja kablowa', 'internet', 'telefon', 'drzwi / okna antywłamaniowe', 'domofon / wideofon', 'piwnica', 'garaż/miejsce parkingowe', 'ogródek', 'winda', 'pom. użytkowe']"
218,,,34.31,1.0,2022.0,floor_3,"['garaż/miejsce parkingowe', 'winda']"
219,,,40.83,2.0,2022.0,ground_floor,"['ogródek', 'winda']"
220,410000.0,,44.0,2.0,1920.0,ground_floor,"['domofon / wideofon', 'meble', 'piwnica', 'garaż/miejsce parkingowe', 'ogródek', 'oddzielna kuchnia']"
221,,,88.61,4.0,2023.0,ground_floor,"['garaż/miejsce parkingowe', 'ogródek', 'winda']"
222,,,70.67,4.0,2022.0,floor_4,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
223,509000.0,,42.5,2.0,2016.0,floor_2,"['domofon / wideofon', 'balkon', 'piwnica', 'winda', 'pom. użytkowe']"
224,699000.0,1350.0,78.43,4.0,1990.0,floor_4,"['telewizja kablowa', 'internet', 'domofon / wideofon', 'meble', 'balkon', 'piwnica']"
225,2150000.0,1300.0,62.0,3.0,2017.0,floor_1,"['system alarmowy', 'teren zamknięty', 'domofon / wideofon', 'monitoring / ochrona', 'zmywarka', 'lodówka', 'meble', 'piekarnik', 'kuchenka', 'klimatyzacja', 'balkon', 'piwnica', 'garaż/miejsce parkingowe', 'winda', 'taras', 'pom. użytkowe']"
226,925000.0,600.0,66.4,3.0,1950.0,floor_2,[]
227,799999.0,,87.3,4.0,2020.0,,"['balkon', 'garaż/miejsce parkingowe', 'pom. użytkowe']"
228,409000.0,250.0,34.0,2.0,2022.0,floor_1,"['telewizja kablowa', 'internet', 'telefon', 'drzwi / okna antywłamaniowe', 'domofon / wideofon', 'zmywarka', 'lodówka', 'meble', 'piekarnik', 'kuchenka', 'balkon', 'piwnica', 'garaż/miejsce parkingowe', 'winda']"
229,749999.0,500.0,65.6,3.0,2006.0,ground_floor,"['telewizja kablowa', 'internet', 'telefon', 'drzwi / okna antywłamaniowe', 'teren zamknięty', 'domofon / wideofon', 'rolety antywłamaniowe', 'zmywarka', 'piekarnik', 'kuchenka', 'pralka', 'piwnica', 'ogródek', 'oddzielna kuchnia', 'pom. użytkowe']"
230,640228.0,,89.43,3.0,2022.0,floor_1,"['dwupoziomowe', 'taras']"
231,598000.0,,61.0,3.0,1980.0,ground_floor,"['internet', 'telefon', 'domofon / wideofon', 'monitoring / ochrona', 'piwnica']"
232,757495.0,,73.83,3.0,2023.0,floor_2,"['teren zamknięty', 'garaż/miejsce parkingowe', 'balkon', 'winda']"
233,524206.0,,50.56,2.0,2023.0,floor_1,"['teren zamknięty', 'garaż/miejsce parkingowe', 'balkon', 'winda']"
234,688500.0,500.0,51.0,2.0,1950.0,ground_floor,"['zmywarka', 'lodówka', 'piekarnik', 'kuchenka', 'pralka', 'piwnica']"
235,773271.0,,57.84,3.0,2023.0,ground_floor,"['ogródek', 'winda']"
236,1095000.0,,101.0,5.0,2023.0,floor_1,"['teren zamknięty', 'domofon / wideofon', 'balkon', 'ogródek']"
237,598000.0,,26.5,1.0,1950.0,floor_3,"['internet', 'telefon', 'drzwi / okna antywłamaniowe', 'domofon / wideofon', 'meble']"
238,,,76.72,4.0,2023.0,floor_3,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
239,,,45.25,2.0,2023.0,floor_2,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
240,,,33.1,1.0,2023.0,floor_1,"['balkon', 'winda']"
241,489000.0,500.0,56.0,4.0,1932.0,floor_1,"['telewizja kablowa', 'internet', 'domofon / wideofon', 'zmywarka', 'meble', 'piekarnik', 'kuchenka', 'pralka', 'piwnica', 'pom. użytkowe']"
242,441000.0,,54.12,3.0,2023.0,floor_2,"['telewizja kablowa', 'internet', 'telefon', 'drzwi / okna antywłamaniowe', 'teren zamknięty', 'domofon / wideofon', 'balkon', 'garaż/miejsce parkingowe', 'winda']"
243,327800.0,,35.19,2.0,2023.0,floor_1,"['telewizja kablowa', 'internet', 'telefon', 'drzwi / okna antywłamaniowe', 'teren zamknięty', 'domofon / wideofon', 'balkon', 'garaż/miejsce parkingowe', 'winda']"
244,,,50.34,2.0,2024.0,floor_2,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
245,1250000.0,,61.13,3.0,,floor_5,['winda']
246,414500.0,387.0,49.15,3.0,2022.0,floor_3,"['telewizja kablowa', 'internet', 'telefon', 'drzwi / okna antywłamaniowe', 'teren zamknięty', 'domofon / wideofon', 'monitoring / ochrona', 'klimatyzacja', 'balkon', 'garaż/miejsce parkingowe', 'oddzielna kuchnia']"
247,1064200.0,,68.0,3.0,2014.0,floor_10,"['drzwi / okna antywłamaniowe', 'domofon / wideofon', 'monitoring / ochrona', 'zmywarka', 'lodówka', 'meble', 'kuchenka', 'telewizor', 'pralka', 'balkon', 'piwnica', 'garaż/miejsce parkingowe', 'winda']"
248,325970.0,256.0,35.5,2.0,2022.0,floor_1,"['telewizja kablowa', 'internet', 'telefon', 'drzwi / okna antywłamaniowe', 'teren zamknięty', 'domofon / wideofon', 'monitoring / ochrona', 'balkon', 'piwnica', 'garaż/miejsce parkingowe', 'winda', 'pom. użytkowe']"
249,355000.0,400.0,29.87,1.0,2022.0,floor_5,"['internet', 'teren zamknięty', 'balkon', 'garaż/miejsce parkingowe']"
250,,,68.0,4.0,2022.0,floor_1,"['balkon', 'winda']"
251,,,70.37,3.0,2023.0,ground_floor,"['garaż/miejsce parkingowe', 'oddzielna kuchnia', 'ogródek', 'winda']"
252,,,40.64,2.0,2023.0,ground_floor,"['garaż/miejsce parkingowe', 'ogródek', 'winda']"
253,968342.0,,96.41,4.0,2023.0,floor_2,"['teren zamknięty', 'garaż/miejsce parkingowe', 'balkon', 'winda']"
254,,,64.89,3.0,2023.0,ground_floor,"['garaż/miejsce parkingowe', 'ogródek', 'winda']"
255,728702.0,,73.83,3.0,2023.0,ground_floor,"['teren zamknięty', 'garaż/miejsce parkingowe', 'ogródek', 'winda']"
256,451069.0,,45.22,2.0,2023.0,ground_floor,"['teren zamknięty', 'garaż/miejsce parkingowe', 'ogródek', 'winda']"
257,439000.0,320.0,36.0,2.0,2023.0,floor_4,"['teren zamknięty', 'domofon / wideofon', 'zmywarka', 'lodówka', 'meble', 'piekarnik', 'kuchenka', 'telewizor', 'pralka', 'balkon', 'garaż/miejsce parkingowe', 'winda', 'pom. użytkowe']"
258,,,55.07,3.0,2023.0,ground_floor,"['garaż/miejsce parkingowe', 'ogródek', 'winda']"
259,1599000.0,550.0,113.0,4.0,1925.0,ground_floor,"['piwnica', 'ogródek']"
260,,,16.78,1.0,2025.0,floor_1,"['garaż/miejsce parkingowe', 'winda']"
261,1999000.0,1600.0,127.19,6.0,2022.0,ground_floor,"['garaż/miejsce parkingowe', 'ogródek', 'taras', 'pom. użytkowe']"
262,728498.0,,68.53,4.0,2024.0,floor_1,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
263,763558.0,,80.58,4.0,2024.0,floor_1,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
264,631345.0,,89.31,4.0,2022.0,floor_1,"['dwupoziomowe', 'taras']"
265,691057.0,,62.07,3.0,2024.0,floor_1,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
266,,,91.61,5.0,2023.0,floor_1,"['garaż/miejsce parkingowe', 'taras', 'winda']"
267,,,62.95,3.0,2023.0,ground_floor,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
268,549000.0,320.0,44.3,2.0,,ground_floor,"['piekarnik', 'piwnica', 'ogródek', 'oddzielna kuchnia']"
269,,,63.34,3.0,2023.0,ground_floor,"['garaż/miejsce parkingowe', 'ogródek', 'winda']"
270,,,32.39,2.0,2025.0,floor_1,"['garaż/miejsce parkingowe', 'winda']"
271,585000.0,,59.18,3.0,2023.0,ground_floor,"['garaż/miejsce parkingowe', 'ogródek', 'winda', 'pom. użytkowe']"
272,,,43.32,2.0,2023.0,ground_floor,"['internet', 'ogródek', 'winda']"
273,1115000.0,,83.2,4.0,2003.0,floor_6,"['balkon', 'piwnica', 'garaż/miejsce parkingowe', 'winda', 'taras']"
274,649900.0,,65.5,3.0,2022.0,ground_floor,"['domofon / wideofon', 'balkon', 'piwnica', 'garaż/miejsce parkingowe']"
275,498500.0,450.0,37.52,2.0,2022.0,floor_3,"['telewizja kablowa', 'internet', 'telefon', 'drzwi / okna antywłamaniowe', 'domofon / wideofon', 'zmywarka', 'lodówka', 'meble', 'piekarnik', 'kuchenka', 'pralka', 'balkon', 'piwnica', 'garaż/miejsce parkingowe', 'winda']"
276,485000.0,,36.0,2.0,2022.0,floor_2,['balkon']
277,530500.0,,61.0,3.0,2023.0,floor_2,"['domofon / wideofon', 'winda']"
278,399000.0,,56.22,3.0,5.0,floor_1,"['domofon / wideofon', 'balkon']"
279,,,41.79,2.0,2023.0,floor_1,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
280,,,87.8,4.0,2023.0,floor_1,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
281,699000.0,500.0,63.0,3.0,2006.0,floor_3,"['telewizja kablowa', 'internet', 'telefon', 'drzwi / okna antywłamaniowe', 'domofon / wideofon', 'zmywarka', 'lodówka', 'meble', 'piekarnik', 'kuchenka', 'pralka', 'balkon', 'piwnica', 'garaż/miejsce parkingowe', 'winda', 'oddzielna kuchnia']"
282,,,86.67,5.0,2024.0,floor_1,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
283,,,42.66,2.0,2023.0,ground_floor,"['garaż/miejsce parkingowe', 'taras', 'ogródek', 'winda']"
284,690761.0,,38.59,1.0,2025.0,floor_1,"['garaż/miejsce parkingowe', 'taras', 'winda']"
285,,,47.05,2.0,2023.0,ground_floor,"['teren zamknięty', 'garaż/miejsce parkingowe', 'balkon', 'winda']"
286,,,48.78,2.0,2023.0,floor_3,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
287,492203.0,,44.58,1.0,2024.0,ground_floor,"['garaż/miejsce parkingowe', 'taras', 'winda']"
288,1271991.0,,79.42,4.0,2025.0,floor_3,"['garaż/miejsce parkingowe', 'taras', 'ogródek', 'winda']"
289,,,56.86,3.0,2022.0,floor_5,"['balkon', 'winda']"
290,,,83.07,4.0,2023.0,floor_1,"['teren zamknięty', 'garaż/miejsce parkingowe', 'balkon', 'winda']"
291,,,101.57,5.0,2023.0,floor_1,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
292,451288.0,,59.38,3.0,2023.0,floor_4,"['teren zamknięty', 'garaż/miejsce parkingowe', 'balkon', 'winda']"
293,1202085.0,,75.38,3.0,2025.0,floor_1,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
294,,,54.2,3.0,2022.0,floor_4,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
295,,,37.04,1.0,2024.0,floor_1,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
296,461572.0,,61.14,2.0,2022.0,floor_3,"['garaż/miejsce parkingowe', 'dwupoziomowe', 'taras', 'balkon', 'winda']"
297,,,41.12,2.0,2023.0,floor_1,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
298,432968.0,,33.56,1.0,2024.0,ground_floor,"['garaż/miejsce parkingowe', 'taras', 'ogródek', 'winda']"
299,,,54.25,3.0,2024.0,floor_2,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
300,761990.0,,41.39,2.0,2025.0,floor_3,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
301,,,60.63,3.0,2023.0,floor_1,"['teren zamknięty', 'garaż/miejsce parkingowe', 'balkon', 'winda']"
302,,,51.72,3.0,2023.0,ground_floor,"['garaż/miejsce parkingowe', 'taras', 'ogródek', 'winda']"
303,,,92.82,5.0,2023.0,floor_4,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
304,,,103.79,4.0,2022.0,floor_3,"['garaż/miejsce parkingowe', 'dwupoziomowe', 'balkon', 'winda']"
305,428250.0,300.0,34.26,2.0,2023.0,ground_floor,"['internet', 'drzwi / okna antywłamaniowe', 'teren zamknięty', 'klimatyzacja', 'garaż/miejsce parkingowe', 'ogródek']"
306,595443.0,300.0,48.41,3.0,2023.0,floor_1,"['internet', 'drzwi / okna antywłamaniowe', 'teren zamknięty', 'domofon / wideofon', 'klimatyzacja', 'balkon', 'garaż/miejsce parkingowe', 'dwupoziomowe']"
307,2614666.0,,142.38,5.0,2025.0,floor_6,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
308,2400000.0,,83.0,3.0,2020.0,floor_3,"['monitoring / ochrona', 'garaż/miejsce parkingowe', 'winda']"
309,420325.0,,27.0,2.0,,floor_1,"['balkon', 'winda']"
310,469000.0,,36.0,2.0,2023.0,floor_1,"['telewizja kablowa', 'internet', 'telefon', 'drzwi / okna antywłamaniowe', 'teren zamknięty', 'domofon / wideofon', 'monitoring / ochrona', 'balkon', 'garaż/miejsce parkingowe', 'winda']"
311,559000.0,450.0,48.6,3.0,,floor_1,"['telewizja kablowa', 'internet', 'telefon', 'domofon / wideofon', 'piwnica']"
312,349000.0,700.0,43.27,2.0,,ground_floor,"['telewizja kablowa', 'internet', 'lodówka', 'meble', 'kuchenka', 'pralka', 'piwnica']"
313,899000.0,540.0,36.36,2.0,2021.0,floor_3,"['telewizja kablowa', 'internet', 'telefon', 'drzwi / okna antywłamaniowe', 'domofon / wideofon', 'monitoring / ochrona', 'zmywarka', 'lodówka', 'meble', 'kuchenka', 'telewizor', 'pralka', 'klimatyzacja', 'balkon', 'winda']"
314,560000.0,600.0,52.56,3.0,2013.0,ground_floor,"['telewizja kablowa', 'internet', 'teren zamknięty', 'domofon / wideofon', 'monitoring / ochrona', 'zmywarka', 'lodówka', 'meble', 'piekarnik', 'kuchenka', 'pralka', 'piwnica', 'garaż/miejsce parkingowe', 'ogródek', 'winda', 'taras', 'pom. użytkowe']"
315,559000.0,450.0,48.6,3.0,,floor_1,"['telewizja kablowa', 'internet', 'telefon', 'domofon / wideofon', 'piwnica']"
316,489000.0,,53.12,2.0,2022.0,ground_floor,"['telewizja kablowa', 'internet', 'drzwi / okna antywłamaniowe', 'teren zamknięty', 'domofon / wideofon', 'piwnica', 'garaż/miejsce parkingowe', 'ogródek', 'winda', 'taras']"
317,,,55.17,4.0,2023.0,floor_4,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
318,,,55.39,3.0,2022.0,ground_floor,"['garaż/miejsce parkingowe', 'taras', 'ogródek', 'winda']"
319,,,43.06,2.0,2022.0,ground_floor,"['garaż/miejsce parkingowe', 'taras', 'ogródek', 'winda']"
320,598395.0,300.0,41.7,2.0,,floor_1,"['domofon / wideofon', 'zmywarka', 'lodówka', 'piekarnik', 'kuchenka', 'pralka', 'piwnica']"
321,430000.0,600.0,37.0,2.0,1970.0,floor_4,"['telewizja kablowa', 'internet', 'drzwi / okna antywłamaniowe', 'domofon / wideofon', 'monitoring / ochrona', 'lodówka', 'meble', 'telewizor', 'balkon', 'piwnica', 'winda', 'oddzielna kuchnia']"
322,1146000.0,820.0,72.28,3.0,2023.0,floor_7,"['klimatyzacja', 'balkon', 'garaż/miejsce parkingowe', 'taras', 'pom. użytkowe']"
323,535000.0,590.0,49.0,2.0,2011.0,floor_5,"['balkon', 'piwnica']"
324,2149000.0,1300.0,133.18,3.0,2015.0,floor_higher_10,"['domofon / wideofon', 'monitoring / ochrona', 'balkon', 'garaż/miejsce parkingowe', 'winda', 'taras', 'pom. użytkowe']"
325,349000.0,500.0,31.9,1.0,2008.0,floor_2,"['meble', 'balkon', 'garaż/miejsce parkingowe', 'pom. użytkowe']"
326,499000.0,,35.0,2.0,,floor_7,"['balkon', 'piwnica', 'winda', 'pom. użytkowe']"
327,749000.0,550.0,62.0,3.0,1970.0,floor_7,"['domofon / wideofon', 'meble', 'piekarnik', 'kuchenka', 'balkon', 'piwnica', 'winda', 'oddzielna kuchnia']"
328,329000.0,,24.3,1.0,1970.0,floor_2,"['internet', 'domofon / wideofon', 'balkon', 'piwnica']"
329,397750.0,,42.09,2.0,2024.0,ground_floor,"['telewizja kablowa', 'internet', 'telefon', 'drzwi / okna antywłamaniowe', 'domofon / wideofon', 'piwnica', 'garaż/miejsce parkingowe', 'ogródek', 'winda', 'pom. użytkowe']"
330,1150000.0,,55.91,2.0,2019.0,floor_7,"['telewizja kablowa', 'internet', 'monitoring / ochrona', 'meble', 'balkon', 'garaż/miejsce parkingowe', 'winda']"
331,359000.0,250.0,25.5,1.0,2022.0,ground_floor,"['telewizja kablowa', 'internet', 'telefon', 'drzwi / okna antywłamaniowe', 'domofon / wideofon', 'zmywarka', 'lodówka', 'meble', 'piekarnik', 'kuchenka', 'telewizor', 'piwnica', 'garaż/miejsce parkingowe', 'ogródek', 'winda', 'taras']"
332,645000.0,,66.0,3.0,2018.0,floor_1,"['telewizja kablowa', 'internet', 'telefon', 'drzwi / okna antywłamaniowe', 'domofon / wideofon', 'monitoring / ochrona', 'zmywarka', 'lodówka', 'meble', 'piekarnik', 'kuchenka', 'pralka', 'klimatyzacja', 'balkon', 'garaż/miejsce parkingowe', 'winda', 'pom. użytkowe']"
333,529000.0,,44.4,2.0,1971.0,floor_3,"['internet', 'domofon / wideofon', 'balkon', 'piwnica', 'oddzielna kuchnia']"
334,780000.0,700.0,32.98,2.0,2019.0,floor_3,"['telewizja kablowa', 'internet', 'telefon', 'drzwi / okna antywłamaniowe', 'domofon / wideofon', 'monitoring / ochrona', 'zmywarka', 'lodówka', 'meble', 'piekarnik', 'kuchenka', 'telewizor', 'pralka', 'garaż/miejsce parkingowe', 'winda']"
335,324000.0,,35.6,2.0,2024.0,floor_2,"['garaż/miejsce parkingowe', 'balkon', 'winda']"
336,595000.0,350.0,30.7,2.0,2022.0,floor_6,"['telewizja kablowa', 'internet', 'telefon', 'drzwi / okna antywłamaniowe', 'domofon / wideofon', 'zmywarka', 'lodówka', 'meble', 'piekarnik', 'kuchenka', 'telewizor', 'pralka', 'balkon', 'winda']"
